srcid,destid,ds,yhat
34,45,2024-01-29,2224.0
34,45,2024-01-30,1835.0
34,45,2024-01-31,1394.0
34,45,2024-02-01,1329.0
34,45,2024-02-02,1670.0
34,45,2024-02-03,1726.0
34,45,2024-02-04,3048.0
34,45,2024-02-05,2231.0
34,45,2024-02-06,1842.0
34,45,2024-02-07,1401.0
34,45,2024-02-08,1337.0
34,45,2024-02-09,1677.0
34,45,2024-02-10,1734.0
34,45,2024-02-11,3056.0
34,45,2024-02-12,2239.0
34,45,2024-02-13,1850.0
34,45,2024-02-14,1409.0
34,45,2024-02-15,1344.0
34,45,2024-02-16,1684.0
34,45,2024-02-17,1741.0
34,45,2024-02-18,3063.0
34,45,2024-02-19,2246.0
34,45,2024-02-20,1857.0
34,45,2024-02-21,1416.0
34,45,2024-02-22,1352.0
34,45,2024-02-23,1692.0
34,45,2024-02-24,1749.0
34,45,2024-02-25,3070.0
34,45,2024-02-26,2253.0
34,45,2024-02-27,1864.0
34,45,2024-02-28,1423.0
34,45,2024-02-29,1359.0
34,45,2024-03-01,1699.0
34,45,2024-03-02,1756.0
34,45,2024-03-03,3078.0
34,45,2024-03-04,2261.0
34,45,2024-03-05,1872.0
34,45,2024-03-06,1431.0
34,45,2024-03-07,1366.0
34,45,2024-03-08,1706.0
34,45,2024-03-09,1763.0
34,45,2024-03-10,3085.0
34,45,2024-03-11,2268.0
34,45,2024-03-12,1879.0
34,45,2024-03-13,1438.0
34,45,2024-03-14,1374.0
34,45,2024-03-15,1714.0
34,45,2024-03-16,1771.0
34,45,2024-03-17,3092.0
34,45,2024-03-18,2276.0
34,45,2024-03-19,1886.0
34,45,2024-03-20,1445.0
34,45,2024-03-21,1381.0
34,45,2024-03-22,1721.0
34,45,2024-03-23,1778.0
34,45,2024-03-24,3100.0
34,45,2024-03-25,2283.0
34,45,2024-03-26,1894.0
34,45,2024-03-27,1453.0
34,45,2024-03-28,1388.0
34,45,2024-03-29,1728.0
34,45,2024-03-30,1785.0
34,45,2024-03-31,3107.0
34,45,2024-04-01,2290.0
34,45,2024-04-02,1901.0
34,45,2024-04-03,1460.0
34,45,2024-04-04,1396.0
34,45,2024-04-05,1736.0
34,45,2024-04-06,1793.0
34,45,2024-04-07,3114.0
34,45,2024-04-08,2298.0
34,45,2024-04-09,1908.0
34,45,2024-04-10,1467.0
34,45,2024-04-11,1403.0
34,45,2024-04-12,1743.0
34,45,2024-04-13,1800.0
34,45,2024-04-14,3122.0
34,45,2024-04-15,2305.0
34,45,2024-04-16,1916.0
34,45,2024-04-17,1475.0
34,45,2024-04-18,1410.0
34,45,2024-04-19,1750.0
34,45,2024-04-20,1807.0
34,45,2024-04-21,3129.0
34,45,2024-04-22,2312.0
34,45,2024-04-23,1923.0
34,45,2024-04-24,1482.0
34,45,2024-04-25,1418.0
34,45,2024-04-26,1758.0
34,45,2024-04-27,1815.0
34,45,2024-04-28,3136.0
34,45,2024-04-29,2320.0
34,45,2024-04-30,1930.0
34,45,2024-05-01,1489.0
34,45,2024-05-02,1425.0
34,45,2024-05-03,1765.0
34,45,2024-05-04,1822.0
34,45,2024-05-05,3144.0
34,45,2024-05-06,2327.0
34,45,2024-05-07,1938.0
34,45,2024-05-08,1497.0
34,45,2024-05-09,1432.0
34,45,2024-05-10,1773.0
34,45,2024-05-11,1829.0
34,45,2024-05-12,3151.0
34,45,2024-05-13,2334.0
34,45,2024-05-14,1945.0
34,45,2024-05-15,1504.0
34,45,2024-05-16,1440.0
34,45,2024-05-17,1780.0
34,45,2024-05-18,1837.0
34,45,2024-05-19,3158.0
34,45,2024-05-20,2342.0
34,45,2024-05-21,1952.0
34,45,2024-05-22,1511.0
34,45,2024-05-23,1447.0
34,45,2024-05-24,1787.0
34,45,2024-05-25,1844.0
34,45,2024-05-26,3166.0
34,45,2024-05-27,2349.0
34,45,2024-05-28,1960.0
34,45,2024-05-29,1519.0
34,45,2024-05-30,1454.0
34,45,2024-05-31,1795.0
34,45,2024-06-01,1851.0
34,45,2024-06-02,3173.0
34,45,2024-06-03,2356.0
34,45,2024-06-04,1967.0
34,45,2024-06-05,1526.0
34,45,2024-06-06,1462.0
34,45,2024-06-07,1802.0
34,45,2024-06-08,1859.0
34,45,2024-06-09,3181.0
34,45,2024-06-10,2364.0
34,45,2024-06-11,1974.0
34,45,2024-06-12,1533.0
34,45,2024-06-13,1469.0
34,45,2024-06-14,1809.0
34,45,2024-06-15,1866.0
34,45,2024-06-16,3188.0
34,45,2024-06-17,2371.0
34,45,2024-06-18,1982.0
34,45,2024-06-19,1541.0
34,45,2024-06-20,1476.0
34,45,2024-06-21,1817.0
34,45,2024-06-22,1873.0
34,45,2024-06-23,3195.0
34,45,2024-06-24,2378.0
34,45,2024-06-25,1989.0
34,45,2024-06-26,1548.0
34,45,2024-06-27,1484.0
34,45,2024-06-28,1824.0
34,45,2024-06-29,1881.0
34,45,2024-06-30,3203.0
34,45,2024-07-01,2386.0
34,45,2024-07-02,1996.0
34,45,2024-07-03,1555.0
34,45,2024-07-04,1491.0
34,45,2024-07-05,1831.0
34,45,2024-07-06,1888.0
34,45,2024-07-07,3210.0
34,45,2024-07-08,2393.0
34,45,2024-07-09,2004.0
34,45,2024-07-10,1563.0
34,45,2024-07-11,1498.0
34,45,2024-07-12,1839.0
34,45,2024-07-13,1895.0
34,45,2024-07-14,3217.0
34,45,2024-07-15,2400.0
34,45,2024-07-16,2011.0
34,45,2024-07-17,1570.0
34,45,2024-07-18,1506.0
34,45,2024-07-19,1846.0
34,45,2024-07-20,1903.0
34,45,2024-07-21,3225.0
34,45,2024-07-22,2408.0
34,45,2024-07-23,2019.0
34,45,2024-07-24,1577.0
34,45,2024-07-25,1513.0
34,45,2024-07-26,1853.0
34,45,2024-07-27,1910.0
34,45,2024-07-28,3232.0
34,45,2024-07-29,2415.0
34,45,2024-07-30,2026.0
34,45,2024-07-31,1585.0
34,45,2024-08-01,1520.0
34,45,2024-08-02,1861.0
34,45,2024-08-03,1917.0
34,45,2024-08-04,3239.0
34,45,2024-08-05,2422.0
34,45,2024-08-06,2033.0
34,45,2024-08-07,1592.0
34,45,2024-08-08,1528.0
34,45,2024-08-09,1868.0
34,45,2024-08-10,1925.0
34,45,2024-08-11,3247.0
34,45,2024-08-12,2430.0
34,45,2024-08-13,2041.0
34,45,2024-08-14,1600.0
34,45,2024-08-15,1535.0
34,45,2024-08-16,1875.0
34,45,2024-08-17,1932.0
34,45,2024-08-18,3254.0
34,45,2024-08-19,2437.0
34,45,2024-08-20,2048.0
34,45,2024-08-21,1607.0
34,45,2024-08-22,1542.0
34,45,2024-08-23,1883.0
34,45,2024-08-24,1939.0
34,45,2024-08-25,3261.0
34,45,2024-08-26,2444.0
34,45,2024-08-27,2055.0
34,45,2024-08-28,1614.0
34,45,2024-08-29,1550.0
34,45,2024-08-30,1890.0
34,45,2024-08-31,1947.0
34,45,2024-09-01,3269.0
34,45,2024-09-02,2452.0
34,45,2024-09-03,2063.0
34,45,2024-09-04,1622.0
34,45,2024-09-05,1557.0
34,45,2024-09-06,1897.0
34,45,2024-09-07,1954.0
34,45,2024-09-08,3276.0
34,45,2024-09-09,2459.0
34,45,2024-09-10,2070.0
34,45,2024-09-11,1629.0
34,45,2024-09-12,1564.0
34,45,2024-09-13,1905.0
34,45,2024-09-14,1961.0
34,45,2024-09-15,3283.0
34,45,2024-09-16,2466.0
34,45,2024-09-17,2077.0
34,45,2024-09-18,1636.0
34,45,2024-09-19,1572.0
34,45,2024-09-20,1912.0
34,45,2024-09-21,1969.0
34,45,2024-09-22,3291.0
34,45,2024-09-23,2474.0
34,45,2024-09-24,2085.0
34,45,2024-09-25,1644.0
34,45,2024-09-26,1579.0
34,45,2024-09-27,1919.0
34,45,2024-09-28,1976.0
34,45,2024-09-29,3298.0
34,45,2024-09-30,2481.0
34,45,2024-10-01,2092.0
34,45,2024-10-02,1651.0
34,45,2024-10-03,1587.0
34,45,2024-10-04,1927.0
34,45,2024-10-05,1984.0
34,45,2024-10-06,3305.0
34,45,2024-10-07,2488.0
34,45,2024-10-08,2099.0
34,45,2024-10-09,1658.0
34,45,2024-10-10,1594.0
34,45,2024-10-11,1934.0
34,45,2024-10-12,1991.0
34,45,2024-10-13,3313.0
34,45,2024-10-14,2496.0
34,45,2024-10-15,2107.0
34,45,2024-10-16,1666.0
34,45,2024-10-17,1601.0
34,45,2024-10-18,1941.0
34,45,2024-10-19,1998.0
34,45,2024-10-20,3320.0
34,45,2024-10-21,2503.0
34,45,2024-10-22,2114.0
34,45,2024-10-23,1673.0
34,45,2024-10-24,1609.0
34,45,2024-10-25,1949.0
34,45,2024-10-26,2006.0
34,45,2024-10-27,3327.0
34,45,2024-10-28,2511.0
34,45,2024-10-29,2121.0
34,45,2024-10-30,1680.0
34,45,2024-10-31,1616.0
34,45,2024-11-01,1956.0
34,45,2024-11-02,2013.0
34,45,2024-11-03,3335.0
34,45,2024-11-04,2518.0
34,45,2024-11-05,2129.0
34,45,2024-11-06,1688.0
34,45,2024-11-07,1623.0
34,45,2024-11-08,1963.0
34,45,2024-11-09,2020.0
34,45,2024-11-10,3342.0
34,45,2024-11-11,2525.0
34,45,2024-11-12,2136.0
34,45,2024-11-13,1695.0
34,45,2024-11-14,1631.0
34,45,2024-11-15,1971.0
34,45,2024-11-16,2028.0
34,45,2024-11-17,3349.0
34,45,2024-11-18,2533.0
34,45,2024-11-19,2143.0
34,45,2024-11-20,1702.0
34,45,2024-11-21,1638.0
34,45,2024-11-22,1978.0
34,45,2024-11-23,2035.0
34,45,2024-11-24,3357.0
34,45,2024-11-25,2540.0
34,45,2024-11-26,2151.0
34,45,2024-11-27,1710.0
34,45,2024-11-28,1645.0
34,45,2024-11-29,1985.0
34,45,2024-11-30,2042.0
34,45,2024-12-01,3364.0
34,45,2024-12-02,2547.0
34,45,2024-12-03,2158.0
34,45,2024-12-04,1717.0
34,45,2024-12-05,1653.0
34,45,2024-12-06,1993.0
34,45,2024-12-07,2050.0
34,45,2024-12-08,3371.0
34,45,2024-12-09,2555.0
34,45,2024-12-10,2165.0
34,45,2024-12-11,1724.0
34,45,2024-12-12,1660.0
34,45,2024-12-13,2000.0
34,45,2024-12-14,2057.0
34,45,2024-12-15,3379.0
34,45,2024-12-16,2562.0
34,45,2024-12-17,2173.0
34,45,2024-12-18,1732.0
34,45,2024-12-19,1667.0
34,45,2024-12-20,2008.0
34,45,2024-12-21,2064.0
34,45,2024-12-22,3386.0
34,45,2024-12-23,2569.0
34,45,2024-12-24,2180.0
34,45,2024-12-25,1739.0
34,45,2024-12-26,1675.0
34,45,2024-12-27,2015.0
34,45,2024-12-28,2072.0
34,45,2024-12-29,3393.0
34,45,2024-12-30,2577.0
34,45,2024-12-31,2187.0
34,45,2025-01-01,1746.0
34,45,2025-01-02,1682.0
34,45,2025-01-03,2022.0
34,45,2025-01-04,2079.0
34,45,2025-01-05,3401.0
34,45,2025-01-06,2584.0
34,45,2025-01-07,2195.0
34,45,2025-01-08,1754.0
34,45,2025-01-09,1689.0
34,45,2025-01-10,2030.0
34,45,2025-01-11,2086.0
34,45,2025-01-12,3408.0
34,45,2025-01-13,2591.0
34,45,2025-01-14,2202.0
34,45,2025-01-15,1761.0
34,45,2025-01-16,1697.0
34,45,2025-01-17,2037.0
34,45,2025-01-18,2094.0
34,45,2025-01-19,3416.0
34,45,2025-01-20,2599.0
34,45,2025-01-21,2209.0
34,45,2025-01-22,1768.0
34,45,2025-01-23,1704.0
34,45,2025-01-24,2044.0
34,45,2025-01-25,2101.0
34,45,2025-01-26,3423.0
34,45,2025-01-27,2606.0
34,45,2025-01-28,2217.0
34,45,2025-01-29,1776.0
34,45,2025-01-30,1711.0
34,45,2025-01-31,2052.0
34,45,2025-02-01,2108.0
34,45,2025-02-02,3430.0
34,45,2025-02-03,2613.0
34,45,2025-02-04,2224.0
34,45,2025-02-05,1783.0
34,45,2025-02-06,1719.0
34,45,2025-02-07,2059.0
34,45,2025-02-08,2116.0
34,45,2025-02-09,3438.0
34,45,2025-02-10,2621.0
34,45,2025-02-11,2231.0
34,45,2025-02-12,1790.0
34,45,2025-02-13,1726.0
34,45,2025-02-14,2066.0
34,45,2025-02-15,2123.0
34,45,2025-02-16,3445.0
34,45,2025-02-17,2628.0
34,45,2025-02-18,2239.0
34,45,2025-02-19,1798.0
34,45,2025-02-20,1733.0
34,45,2025-02-21,2074.0
34,45,2025-02-22,2130.0
34,45,2025-02-23,3452.0
34,45,2025-02-24,2635.0
34,45,2025-02-25,2246.0
34,45,2025-02-26,1805.0
34,45,2025-02-27,1741.0
34,45,2025-02-28,2081.0
34,45,2025-03-01,2138.0
35,46,2023-03-01,1590.0
35,46,2023-03-02,1297.0
35,46,2023-03-03,1431.0
35,46,2023-03-04,1668.0
35,46,2023-03-05,4390.0
35,46,2023-03-06,2861.0
35,46,2023-03-07,1975.0
35,46,2023-03-08,1598.0
35,46,2023-03-09,1304.0
35,46,2023-03-10,1438.0
35,46,2023-03-11,1676.0
35,46,2023-03-12,4398.0
35,46,2023-03-13,2868.0
35,46,2023-03-14,1982.0
35,46,2023-03-15,1605.0
35,46,2023-03-16,1312.0
35,46,2023-03-17,1446.0
35,46,2023-03-18,1683.0
35,46,2023-03-19,4405.0
35,46,2023-03-20,2876.0
35,46,2023-03-21,1990.0
35,46,2023-03-22,1613.0
35,46,2023-03-23,1319.0
35,46,2023-03-24,1453.0
35,46,2023-03-25,1691.0
35,46,2023-03-26,4413.0
35,46,2023-03-27,2883.0
35,46,2023-03-28,1997.0
35,46,2023-03-29,1620.0
35,46,2023-03-30,1327.0
35,46,2023-03-31,1461.0
35,46,2023-04-01,1698.0
35,46,2023-04-02,4420.0
35,46,2023-04-03,2891.0
35,46,2023-04-04,2005.0
35,46,2023-04-05,1628.0
35,46,2023-04-06,1334.0
35,46,2023-04-07,1468.0
35,46,2023-04-08,1706.0
35,46,2023-04-09,4428.0
35,46,2023-04-10,2898.0
35,46,2023-04-11,2012.0
35,46,2023-04-12,1635.0
35,46,2023-04-13,1342.0
35,46,2023-04-14,1476.0
35,46,2023-04-15,1713.0
35,46,2023-04-16,4435.0
35,46,2023-04-17,2906.0
35,46,2023-04-18,2020.0
35,46,2023-04-19,1643.0
35,46,2023-04-20,1349.0
35,46,2023-04-21,1483.0
35,46,2023-04-22,1720.0
35,46,2023-04-23,4443.0
35,46,2023-04-24,2913.0
35,46,2023-04-25,2027.0
35,46,2023-04-26,1650.0
35,46,2023-04-27,1357.0
35,46,2023-04-28,1491.0
35,46,2023-04-29,1728.0
35,46,2023-04-30,4450.0
35,46,2023-05-01,2921.0
35,46,2023-05-02,2035.0
35,46,2023-05-03,1658.0
35,46,2023-05-04,1364.0
35,46,2023-05-05,1498.0
35,46,2023-05-06,1735.0
35,46,2023-05-07,4458.0
35,46,2023-05-08,2928.0
35,46,2023-05-09,2042.0
35,46,2023-05-10,1665.0
35,46,2023-05-11,1372.0
35,46,2023-05-12,1505.0
35,46,2023-05-13,1743.0
35,46,2023-05-14,4465.0
35,46,2023-05-15,2936.0
35,46,2023-05-16,2050.0
35,46,2023-05-17,1673.0
35,46,2023-05-18,1379.0
35,46,2023-05-19,1513.0
35,46,2023-05-20,1750.0
35,46,2023-05-21,4473.0
35,46,2023-05-22,2943.0
35,46,2023-05-23,2057.0
35,46,2023-05-24,1680.0
35,46,2023-05-25,1387.0
35,46,2023-05-26,1520.0
35,46,2023-05-27,1758.0
35,46,2023-05-28,4480.0
35,46,2023-05-29,2951.0
35,46,2023-05-30,2065.0
35,46,2023-05-31,1688.0
35,46,2023-06-01,1394.0
35,46,2023-06-02,1528.0
35,46,2023-06-03,1765.0
35,46,2023-06-04,4488.0
35,46,2023-06-05,2958.0
35,46,2023-06-06,2072.0
35,46,2023-06-07,1695.0
35,46,2023-06-08,1402.0
35,46,2023-06-09,1535.0
35,46,2023-06-10,1773.0
35,46,2023-06-11,4495.0
35,46,2023-06-12,2966.0
35,46,2023-06-13,2080.0
35,46,2023-06-14,1703.0
35,46,2023-06-15,1409.0
35,46,2023-06-16,1543.0
35,46,2023-06-17,1780.0
35,46,2023-06-18,4503.0
35,46,2023-06-19,2973.0
35,46,2023-06-20,2087.0
35,46,2023-06-21,1710.0
35,46,2023-06-22,1417.0
35,46,2023-06-23,1550.0
35,46,2023-06-24,1788.0
35,46,2023-06-25,4510.0
35,46,2023-06-26,2981.0
35,46,2023-06-27,2095.0
35,46,2023-06-28,1718.0
35,46,2023-06-29,1424.0
35,46,2023-06-30,1558.0
35,46,2023-07-01,1795.0
35,46,2023-07-02,4518.0
35,46,2023-07-03,2988.0
35,46,2023-07-04,2102.0
35,46,2023-07-05,1725.0
35,46,2023-07-06,1432.0
35,46,2023-07-07,1565.0
35,46,2023-07-08,1803.0
35,46,2023-07-09,4525.0
35,46,2023-07-10,2996.0
35,46,2023-07-11,2110.0
35,46,2023-07-12,1733.0
35,46,2023-07-13,1439.0
35,46,2023-07-14,1573.0
35,46,2023-07-15,1810.0
35,46,2023-07-16,4533.0
35,46,2023-07-17,3003.0
35,46,2023-07-18,2117.0
35,46,2023-07-19,1740.0
35,46,2023-07-20,1447.0
35,46,2023-07-21,1580.0
35,46,2023-07-22,1818.0
35,46,2023-07-23,4540.0
35,46,2023-07-24,3011.0
35,46,2023-07-25,2125.0
35,46,2023-07-26,1747.0
35,46,2023-07-27,1454.0
35,46,2023-07-28,1588.0
35,46,2023-07-29,1825.0
35,46,2023-07-30,4548.0
35,46,2023-07-31,3018.0
35,46,2023-08-01,2132.0
35,46,2023-08-02,1755.0
35,46,2023-08-03,1461.0
35,46,2023-08-04,1595.0
35,46,2023-08-05,1833.0
35,46,2023-08-06,4555.0
35,46,2023-08-07,3026.0
35,46,2023-08-08,2140.0
35,46,2023-08-09,1762.0
35,46,2023-08-10,1469.0
35,46,2023-08-11,1603.0
35,46,2023-08-12,1840.0
35,46,2023-08-13,4562.0
35,46,2023-08-14,3033.0
35,46,2023-08-15,2147.0
35,46,2023-08-16,1770.0
35,46,2023-08-17,1476.0
35,46,2023-08-18,1610.0
35,46,2023-08-19,1848.0
35,46,2023-08-20,4570.0
35,46,2023-08-21,3041.0
35,46,2023-08-22,2155.0
35,46,2023-08-23,1777.0
35,46,2023-08-24,1484.0
35,46,2023-08-25,1618.0
35,46,2023-08-26,1855.0
35,46,2023-08-27,4577.0
35,46,2023-08-28,3048.0
35,46,2023-08-29,2162.0
35,46,2023-08-30,1785.0
35,46,2023-08-31,1491.0
35,46,2023-09-01,1625.0
35,46,2023-09-02,1863.0
35,46,2023-09-03,4585.0
35,46,2023-09-04,3055.0
35,46,2023-09-05,2170.0
35,46,2023-09-06,1792.0
35,46,2023-09-07,1499.0
35,46,2023-09-08,1633.0
35,46,2023-09-09,1870.0
35,46,2023-09-10,4592.0
35,46,2023-09-11,3063.0
35,46,2023-09-12,2177.0
35,46,2023-09-13,1800.0
35,46,2023-09-14,1506.0
35,46,2023-09-15,1640.0
35,46,2023-09-16,1878.0
35,46,2023-09-17,4600.0
35,46,2023-09-18,3070.0
35,46,2023-09-19,2185.0
35,46,2023-09-20,1807.0
35,46,2023-09-21,1514.0
35,46,2023-09-22,1648.0
35,46,2023-09-23,1885.0
35,46,2023-09-24,4607.0
35,46,2023-09-25,3078.0
35,46,2023-09-26,2192.0
35,46,2023-09-27,1815.0
35,46,2023-09-28,1521.0
35,46,2023-09-29,1655.0
35,46,2023-09-30,1893.0
35,46,2023-10-01,4615.0
35,46,2023-10-02,3085.0
35,46,2023-10-03,2199.0
35,46,2023-10-04,1822.0
35,46,2023-10-05,1529.0
35,46,2023-10-06,1663.0
35,46,2023-10-07,1900.0
35,46,2023-10-08,4622.0
35,46,2023-10-09,3093.0
35,46,2023-10-10,2207.0
35,46,2023-10-11,1830.0
35,46,2023-10-12,1536.0
35,46,2023-10-13,1670.0
35,46,2023-10-14,1908.0
35,46,2023-10-15,4630.0
35,46,2023-10-16,3100.0
35,46,2023-10-17,2214.0
35,46,2023-10-18,1837.0
35,46,2023-10-19,1544.0
35,46,2023-10-20,1678.0
35,46,2023-10-21,1915.0
35,46,2023-10-22,4637.0
35,46,2023-10-23,3108.0
35,46,2023-10-24,2222.0
35,46,2023-10-25,1845.0
35,46,2023-10-26,1551.0
35,46,2023-10-27,1685.0
35,46,2023-10-28,1923.0
35,46,2023-10-29,4645.0
35,46,2023-10-30,3115.0
35,46,2023-10-31,2229.0
35,46,2023-11-01,1852.0
35,46,2023-11-02,1559.0
35,46,2023-11-03,1693.0
35,46,2023-11-04,1930.0
35,46,2023-11-05,4652.0
35,46,2023-11-06,3123.0
35,46,2023-11-07,2237.0
35,46,2023-11-08,1860.0
35,46,2023-11-09,1566.0
35,46,2023-11-10,1700.0
35,46,2023-11-11,1938.0
35,46,2023-11-12,4660.0
35,46,2023-11-13,3130.0
35,46,2023-11-14,2244.0
35,46,2023-11-15,1867.0
35,46,2023-11-16,1574.0
35,46,2023-11-17,1708.0
35,46,2023-11-18,1945.0
35,46,2023-11-19,4667.0
35,46,2023-11-20,3138.0
35,46,2023-11-21,2252.0
35,46,2023-11-22,1875.0
35,46,2023-11-23,1581.0
35,46,2023-11-24,1715.0
35,46,2023-11-25,1953.0
35,46,2023-11-26,4675.0
35,46,2023-11-27,3145.0
35,46,2023-11-28,2259.0
35,46,2023-11-29,1882.0
35,46,2023-11-30,1589.0
35,46,2023-12-01,1723.0
35,46,2023-12-02,1960.0
35,46,2023-12-03,4682.0
35,46,2023-12-04,3153.0
35,46,2023-12-05,2267.0
35,46,2023-12-06,1890.0
35,46,2023-12-07,1596.0
35,46,2023-12-08,1730.0
35,46,2023-12-09,1968.0
35,46,2023-12-10,4690.0
35,46,2023-12-11,3160.0
35,46,2023-12-12,2274.0
35,46,2023-12-13,1897.0
35,46,2023-12-14,1604.0
35,46,2023-12-15,1738.0
35,46,2023-12-16,1975.0
35,46,2023-12-17,4697.0
35,46,2023-12-18,3168.0
35,46,2023-12-19,2282.0
35,46,2023-12-20,1905.0
35,46,2023-12-21,1611.0
35,46,2023-12-22,1745.0
35,46,2023-12-23,1983.0
35,46,2023-12-24,4705.0
35,46,2023-12-25,3175.0
35,46,2023-12-26,2289.0
35,46,2023-12-27,1912.0
35,46,2023-12-28,1619.0
35,46,2023-12-29,1753.0
35,46,2023-12-30,1990.0
35,46,2023-12-31,4712.0
35,46,2024-01-01,3183.0
35,46,2024-01-02,2297.0
35,46,2024-01-03,1920.0
35,46,2024-01-04,1626.0
35,46,2024-01-05,1760.0
35,46,2024-01-06,1997.0
35,46,2024-01-07,4720.0
35,46,2024-01-08,3190.0
35,46,2024-01-09,2304.0
35,46,2024-01-10,1927.0
35,46,2024-01-11,1634.0
35,46,2024-01-12,1767.0
35,46,2024-01-13,2005.0
35,46,2024-01-14,4727.0
35,46,2024-01-15,3198.0
35,46,2024-01-16,2312.0
35,46,2024-01-17,1935.0
35,46,2024-01-18,1641.0
35,46,2024-01-19,1775.0
35,46,2024-01-20,2012.0
35,46,2024-01-21,4735.0
35,46,2024-01-22,3205.0
35,46,2024-01-23,2319.0
35,46,2024-01-24,1942.0
35,46,2024-01-25,1649.0
35,46,2024-01-26,1782.0
35,46,2024-01-27,2020.0
35,46,2024-01-28,4742.0
35,46,2024-01-29,3213.0
35,46,2024-01-30,2327.0
35,46,2024-01-31,1950.0
35,46,2024-02-01,1656.0
35,46,2024-02-02,1790.0
35,46,2024-02-03,2027.0
35,46,2024-02-04,4750.0
35,46,2024-02-05,3220.0
35,46,2024-02-06,2334.0
35,46,2024-02-07,1957.0
35,46,2024-02-08,1664.0
35,46,2024-02-09,1797.0
35,46,2024-02-10,2035.0
35,46,2024-02-11,4757.0
35,46,2024-02-12,3228.0
35,46,2024-02-13,2342.0
35,46,2024-02-14,1965.0
35,46,2024-02-15,1671.0
35,46,2024-02-16,1805.0
35,46,2024-02-17,2042.0
35,46,2024-02-18,4765.0
35,46,2024-02-19,3235.0
35,46,2024-02-20,2349.0
35,46,2024-02-21,1972.0
35,46,2024-02-22,1679.0
35,46,2024-02-23,1812.0
35,46,2024-02-24,2050.0
35,46,2024-02-25,4772.0
35,46,2024-02-26,3243.0
35,46,2024-02-27,2357.0
35,46,2024-02-28,1980.0
35,46,2024-02-29,1686.0
35,46,2024-03-01,1820.0
35,46,2024-03-02,2057.0
35,46,2024-03-03,4780.0
35,46,2024-03-04,3250.0
35,46,2024-03-05,2364.0
35,46,2024-03-06,1987.0
35,46,2024-03-07,1694.0
35,46,2024-03-08,1827.0
35,46,2024-03-09,2065.0
35,46,2024-03-10,4787.0
35,46,2024-03-11,3258.0
35,46,2024-03-12,2372.0
35,46,2024-03-13,1995.0
35,46,2024-03-14,1701.0
35,46,2024-03-15,1835.0
35,46,2024-03-16,2072.0
35,46,2024-03-17,4795.0
35,46,2024-03-18,3265.0
35,46,2024-03-19,2379.0
35,46,2024-03-20,2002.0
35,46,2024-03-21,1709.0
35,46,2024-03-22,1842.0
35,46,2024-03-23,2080.0
35,46,2024-03-24,4802.0
35,46,2024-03-25,3273.0
35,46,2024-03-26,2387.0
35,46,2024-03-27,2010.0
35,46,2024-03-28,1716.0
35,46,2024-03-29,1850.0
35,46,2024-03-30,2087.0
35,46,2024-03-31,4810.0
35,46,2024-04-01,3280.0
35,46,2024-04-02,2394.0
35,46,2024-04-03,2017.0
35,46,2024-04-04,1724.0
35,46,2024-04-05,1857.0
35,46,2024-04-06,2095.0
35,46,2024-04-07,4817.0
35,46,2024-04-08,3288.0
35,46,2024-04-09,2402.0
35,46,2024-04-10,2025.0
35,46,2024-04-11,1731.0
35,46,2024-04-12,1865.0
35,46,2024-04-13,2102.0
35,46,2024-04-14,4825.0
35,46,2024-04-15,3295.0
35,46,2024-04-16,2409.0
35,46,2024-04-17,2032.0
35,46,2024-04-18,1739.0
35,46,2024-04-19,1872.0
35,46,2024-04-20,2110.0
35,46,2024-04-21,4832.0
35,46,2024-04-22,3303.0
35,46,2024-04-23,2417.0
35,46,2024-04-24,2039.0
35,46,2024-04-25,1746.0
35,46,2024-04-26,1880.0
35,46,2024-04-27,2117.0
35,46,2024-04-28,4840.0
35,46,2024-04-29,3310.0
35,46,2024-04-30,2424.0
35,46,2024-05-01,2047.0
35,46,2024-05-02,1754.0
35,46,2024-05-03,1887.0
35,46,2024-05-04,2125.0
35,46,2024-05-05,4847.0
35,46,2024-05-06,3318.0
35,46,2024-05-07,2432.0
35,46,2024-05-08,2054.0
35,46,2024-05-09,1761.0
35,46,2024-05-10,1895.0
35,46,2024-05-11,2132.0
35,46,2024-05-12,4855.0
35,46,2024-05-13,3325.0
35,46,2024-05-14,2439.0
35,46,2024-05-15,2062.0
35,46,2024-05-16,1768.0
35,46,2024-05-17,1902.0
35,46,2024-05-18,2140.0
35,46,2024-05-19,4862.0
35,46,2024-05-20,3333.0
35,46,2024-05-21,2447.0
35,46,2024-05-22,2069.0
35,46,2024-05-23,1776.0
35,46,2024-05-24,1910.0
35,46,2024-05-25,2147.0
35,46,2024-05-26,4869.0
35,46,2024-05-27,3340.0
35,46,2024-05-28,2454.0
35,46,2024-05-29,2077.0
35,46,2024-05-30,1783.0
35,46,2024-05-31,1917.0
35,46,2024-06-01,2155.0
35,46,2024-06-02,4877.0
35,46,2024-06-03,3347.0
35,46,2024-06-04,2461.0
35,46,2024-06-05,2084.0
35,46,2024-06-06,1791.0
35,46,2024-06-07,1925.0
35,46,2024-06-08,2162.0
35,46,2024-06-09,4884.0
35,46,2024-06-10,3355.0
35,46,2024-06-11,2469.0
35,46,2024-06-12,2092.0
35,46,2024-06-13,1798.0
35,46,2024-06-14,1932.0
35,46,2024-06-15,2169.0
35,46,2024-06-16,4892.0
35,46,2024-06-17,3362.0
35,46,2024-06-18,2476.0
